company_name,updated_time,company_profile,cgpa,courses,dept_eligible,ctc_btech,base_btech,ctc_idd,base_idd,location,currency,profile,company_profile_list,dept_eligible_list,courses_list,location_list,date_parts,month,date,year,ctc_range,ctc_btech_range,base_btech_range
Idam Infrastructure Advisory,"Jan. 10, 2025, 10:18 p.m.",Analyst,0.0,idd,"cse, dse, ece, eee, mat, mec",,,900000.0,825000.0,"Mumbai, Delhi",INR,Business/Product Analyst,['analyst'],"['cse', 'dse', 'ece', 'eee', 'mat', 'mec']",['idd'],"['Mumbai', 'Delhi']","['Jan', '10', '2025']",Jan,10,2025,,,
Aakash Educational Institute,"Jan. 11, 2025, 9:20 a.m.",Asst Lecturer,6.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",725000.0,725000.0,725000.0,725000.0,Pan India,INR,Teaching/Academic,['asst lecturer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Pan India'],"['Jan', '11', '2025']",Jan,11,2025,< 10 LPA,< 10 LPA,< 10 LPA
Rashmi Metaliks,"Jan. 11, 2025, 1:23 p.m.",Graduate Engineer Trainees (GET),6.5,btech,"che, civ, cse, eee, mec, met",,,,,Kharagpur,See,Core_Engineering,['graduate engineer trainees (get)'],"['che', 'civ', 'cse', 'eee', 'mec', 'met']",['btech'],['Kharagpur'],"['Jan', '11', '2025']",Jan,11,2025,,,
"Octro Inc.,","Jan. 11, 2025, 1:24 p.m.",Member of Technical Staff (Eq to Data engineer),0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",1000000.0,900000.0,1000000.0,900000.0,Noida,INR,Software/Quant Developer,['member of technical staff (eq to data engineer)'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Noida'],"['Jan', '11', '2025']",Jan,11,2025,10-20 LPA,10-20 LPA,< 10 LPA
Consultadd Services,"Jan. 11, 2025, 9:29 p.m.",Associate Software Engineer,0.0,btech,"cer, che, civ, cse, ece, eee, mec, met, min, mst, phe",1500000.0,1497500.0,,,,INR,Software/Quant Developer,['associate software engineer'],"['cer', 'che', 'civ', 'cse', 'ece', 'eee', 'mec', 'met', 'min', 'mst', 'phe']",['btech'],[],"['Jan', '11', '2025']",Jan,11,2025,10-20 LPA,10-20 LPA,10-20 LPA
Tata Consultancy Services,"Jan. 13, 2025, 4:53 p.m.",,6.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",908000.0,,1158000.0,,,INR,Other,[],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['Jan', '13', '2025']",Jan,13,2025,< 10 LPA,< 10 LPA,
Forsys Inc,"Jan. 15, 2025, 12:10 a.m.",Associate Software Engineer,6.2,"btech, idd","cse, ece, mat",1700000.0,1315760.0,1700000.0,1315760.0,,INR,Software/Quant Developer,['associate software engineer'],"['cse', 'ece', 'mat']","['btech', 'idd']",[],"['Jan', '15', '2025']",Jan,15,2025,10-20 LPA,10-20 LPA,10-20 LPA
Fiitjee,"Jan. 15, 2025, 10:38 p.m.",Faculty Position,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, hss, mat, mec, met, min, mst, phe, phy",,,,,India,NAN,Teaching/Academic,['faculty position'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'hss', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['India'],"['Jan', '15', '2025']",Jan,15,2025,,,
Jindal Stainless,"Jan. 18, 2025, 2:16 p.m.",Graduate Engineer Trainee (GET),6.5,btech,met,1100000.0,,,,,INR,Core_Engineering,['graduate engineer trainee (get)'],['met'],['btech'],[],"['Jan', '18', '2025']",Jan,18,2025,10-20 LPA,10-20 LPA,
Varuna Marine Services Bv,"Jan. 19, 2025, 12:18 p.m.",Quant Trader/Risk Analyst,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",32412.0,32412.0,32412.0,32412.0,"India, Netherlands",EUR,Software/Quant Developer,['quant trader/risk analyst'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['India', 'Netherlands']","['Jan', '19', '2025']",Jan,19,2025,< 10 LPA,< 10 LPA,< 10 LPA
Publicis Sapient,"Jan. 19, 2025, 12:36 p.m.",Associate Software Development Engineer,8.0,"btech, idd",cse,1667673.0,1500000.0,,,,INR,Software/Quant Developer,['associate software development engineer'],['cse'],"['btech', 'idd']",[],"['Jan', '19', '2025']",Jan,19,2025,10-20 LPA,10-20 LPA,10-20 LPA
Jindal Stainless Limited,"Jan. 19, 2025, 1:13 p.m.",PGET,6.5,idd,met,,,1150000.0,,,INR,Core_Engineering,['pget'],['met'],['idd'],[],"['Jan', '19', '2025']",Jan,19,2025,,,
Skyroot Aerospace,"Jan. 20, 2025, 1:05 p.m.",Engineer,7.0,btech,mec,700000.0,700000.0,,,Hyderabad,INR,Other,['engineer'],['mec'],['btech'],['Hyderabad'],"['Jan', '20', '2025']",Jan,20,2025,< 10 LPA,< 10 LPA,< 10 LPA
Husk Power Systems,"Jan. 20, 2025, 1:47 p.m.","Software Developer, Data Analyst",0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",,,,,Pune,See,Software/Quant Developer,"['software developer', 'data analyst']","['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Pune'],"['Jan', '20', '2025']",Jan,20,2025,,,
Tvs Motors,"Jan. 20, 2025, 5:03 p.m.",Senior Engineer,6.0,btech,mec,900000.0,838801.0,,,Hosur,INR,Other,['senior engineer'],['mec'],['btech'],['Hosur'],"['Jan', '20', '2025']",Jan,20,2025,< 10 LPA,< 10 LPA,< 10 LPA
Tata Consultancy Services,"Jan. 21, 2025, 5:25 p.m.",Systems Engineer,7.0,"btech, idd","bce, bme, cer, che, chy, cse, dse, ece, eee, mat, mec, met, mst, phe, phy",900000.0,,1150000.0,,,INR,Software/Quant Developer,['systems engineer'],"['bce', 'bme', 'cer', 'che', 'chy', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['Jan', '21', '2025']",Jan,21,2025,< 10 LPA,< 10 LPA,
Husk Power Systems,"Jan. 22, 2025, 6:57 p.m.",Embedded Engineer,7.5,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",800000.0,720000.0,800000.0,720000.0,,INR,Core_Engineering,['embedded engineer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['Jan', '22', '2025']",Jan,22,2025,< 10 LPA,< 10 LPA,< 10 LPA
E Ring,"Jan. 23, 2025, 10:35 a.m.",Software Engineer I,6.0,"btech, idd","cse, dse, ece, eee, mat, mec",900000.0,900000.0,900000.0,900000.0,,9,Software/Quant Developer,['software engineer i'],"['cse', 'dse', 'ece', 'eee', 'mat', 'mec']","['btech', 'idd']",[],"['Jan', '23', '2025']",Jan,23,2025,< 10 LPA,< 10 LPA,< 10 LPA
Avaada,"Jan. 25, 2025, 3:13 p.m.",Graduate Engineering Trainee,6.0,"btech, idd","apd, bce, bme, cer, che, chy, dse, ece, eee, mat, mec, met, min, mst, phe, phy",700000.0,,700000.0,,"Butibori, Nagpur",INR,Core_Engineering,['graduate engineering trainee'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['Butibori', 'Nagpur']","['Jan', '25', '2025']",Jan,25,2025,< 10 LPA,< 10 LPA,
Robust Results Private Limited,"Jan. 25, 2025, 6:06 p.m.",Software Developer,7.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, hss, mat, mec, met, min, mst, phe, phy",700000.0,600000.0,700000.0,600000.0,Noida,INR,Software/Quant Developer,['software developer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'hss', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Noida'],"['Jan', '25', '2025']",Jan,25,2025,< 10 LPA,< 10 LPA,< 10 LPA
Robust Results Private Limited,"Jan. 25, 2025, 6:14 p.m.",Junior Maths Faculty,7.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, hss, mat, mec, met, min, mst, phe, phy",700000.0,600000.0,700000.0,600000.0,Noida,INR,Teaching/Academic,['junior maths faculty'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'hss', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Noida'],"['Jan', '25', '2025']",Jan,25,2025,< 10 LPA,< 10 LPA,< 10 LPA
Robust Results Private Limited,"Jan. 25, 2025, 6:14 p.m.",Junior Chemistry Faculty,7.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, hss, mat, mec, met, min, mst, phe, phy",700000.0,600000.0,700000.0,600000.0,Noida,INR,Teaching/Academic,['junior chemistry faculty'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'hss', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Noida'],"['Jan', '25', '2025']",Jan,25,2025,< 10 LPA,< 10 LPA,< 10 LPA
Robust Results Private Limited,"Jan. 25, 2025, 6:15 p.m.",Junior Physics Faculty,7.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, hss, mat, mec, met, min, mst, phe, phy",700000.0,600000.0,700000.0,600000.0,Noida,INR,Teaching/Academic,['junior physics faculty'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'hss', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Noida'],"['Jan', '25', '2025']",Jan,25,2025,< 10 LPA,< 10 LPA,< 10 LPA
Serko,"Jan. 27, 2025, 3:35 p.m.",Software Engineer-IC2,7.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",2128888.0,1800000.0,2128888.0,1800000.0,Bengaluru,INR,Software/Quant Developer,['software engineer-ic2'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Bengaluru'],"['Jan', '27', '2025']",Jan,27,2025,20-30 LPA,20-30 LPA,10-20 LPA
Infinity Learn,"Jan. 27, 2025, 6:07 p.m.",SDE Technology Role,0.0,btech,"cer, che, civ, cse, ece, eee, mec, met, min, phe",1100000.0,850000.0,,,Hyderabad,INR,Software/Quant Developer,['sde technology role'],"['cer', 'che', 'civ', 'cse', 'ece', 'eee', 'mec', 'met', 'min', 'phe']",['btech'],['Hyderabad'],"['Jan', '27', '2025']",Jan,27,2025,10-20 LPA,10-20 LPA,< 10 LPA
Infinity Learn,"Jan. 27, 2025, 6:07 p.m.",Faculty,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",600000.0,600000.0,600000.0,600000.0,,INR,Teaching/Academic,['faculty'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['Jan', '27', '2025']",Jan,27,2025,< 10 LPA,< 10 LPA,< 10 LPA
L&T Finance,"Jan. 28, 2025, 4:59 p.m.",Graduate Engineer Trainee,6.5,"btech, idd","[['btech', 'cse', 'ece', 'mec'], ['idd', 'mat', 'phy']]",1250000.0,937504.0,,,Bangalore,INR,Core_Engineering,['graduate engineer trainee'],"[""[['btech'"", ""'cse'"", ""'ece'"", ""'mec']"", ""['idd'"", ""'mat'"", ""'phy']]""]","['btech', 'idd']",['Bangalore'],"['Jan', '28', '2025']",Jan,28,2025,10-20 LPA,10-20 LPA,< 10 LPA
Star Alucast,"Jan. 28, 2025, 5:18 p.m.",Junior Metallurgist,0.0,"btech, idd",met,700000.0,621600.0,700000.0,621600.0,"Mangaon, Raigad",INR,Other,['junior metallurgist'],['met'],"['btech', 'idd']","['Mangaon', 'Raigad']","['Jan', '28', '2025']",Jan,28,2025,< 10 LPA,< 10 LPA,< 10 LPA
Varuna Marine Services Bv,"Jan. 29, 2025, 4:01 p.m.",ESG Analyst,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",32412.0,32412.0,32412.0,32412.0,"India, Netherlands",EUR,Business/Product Analyst,['esg analyst'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['India', 'Netherlands']","['Jan', '29', '2025']",Jan,29,2025,< 10 LPA,< 10 LPA,< 10 LPA
Nine Education,"Jan. 30, 2025, 3:27 p.m.",Senior Faculty,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",1000000.0,900000.0,1000000.0,900000.0,Hyderabad,INR,Teaching/Academic,['senior faculty'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Hyderabad'],"['Jan', '30', '2025']",Jan,30,2025,10-20 LPA,10-20 LPA,< 10 LPA
Mygate,"Jan. 30, 2025, 3:33 p.m.",Associate Software Engineer,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",800000.0,800000.0,800000.0,800000.0,Bengaluru,INR,Software/Quant Developer,['associate software engineer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Bengaluru'],"['Jan', '30', '2025']",Jan,30,2025,< 10 LPA,< 10 LPA,< 10 LPA
Narayan Group Of Education,"Jan. 30, 2025, 5:10 p.m.",Associate Trainee,6.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, hss, mat, mec, met, min, mst, phe, phy",720000.0,,720000.0,,Hyderabad,INR,Core_Engineering,['associate trainee'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'hss', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Hyderabad'],"['Jan', '30', '2025']",Jan,30,2025,< 10 LPA,< 10 LPA,
Unorg Vendor Solutions Private Limited,"Jan. 30, 2025, 5:13 p.m.",Associate Profit Centre Head,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",1000000.0,600000.0,,,PAN India,INR,Other,['associate profit centre head'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['PAN India'],"['Jan', '30', '2025']",Jan,30,2025,10-20 LPA,10-20 LPA,< 10 LPA
Jindal Power,"Jan. 30, 2025, 6:12 p.m.",GET,6.0,"btech, idd","mec, min",800000.0,800000.0,800000.0,800000.0,"TAMNAR, SHIRPUR, SIMHAPURI, ANGUL",INR,Core_Engineering,['get'],"['mec', 'min']","['btech', 'idd']","['TAMNAR', 'SHIRPUR', 'SIMHAPURI', 'ANGUL']","['Jan', '30', '2025']",Jan,30,2025,< 10 LPA,< 10 LPA,< 10 LPA
Amg Technologies Llp (Edu-Versity),"Jan. 30, 2025, 8:15 p.m.",Business Development Specialist,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, hss, mat, mec, met, min, mst, phe, phy",800000.0,650000.0,800000.0,650000.0,Banglore,INR,Business/Product Analyst,['business development specialist'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'hss', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Banglore'],"['Jan', '30', '2025']",Jan,30,2025,< 10 LPA,< 10 LPA,< 10 LPA
Tredence,"Jan. 30, 2025, 9:27 p.m.",Data Engineering,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, hss, mat, mec, met, min, mst, phe, phy",1000000.0,800000.0,1000000.0,800000.0,,INR,Data Science/AI,['data engineering'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'hss', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['Jan', '30', '2025']",Jan,30,2025,10-20 LPA,10-20 LPA,< 10 LPA
Eil,"Jan. 31, 2025, 6:07 p.m.",Management Trainee,6.5,"btech, idd","apd, che, civ, cse, ece, eee, mec",,,,,,See,Core_Engineering,['management trainee'],"['apd', 'che', 'civ', 'cse', 'ece', 'eee', 'mec']","['btech', 'idd']",[],"['Jan', '31', '2025']",Jan,31,2025,,,
Axis Iit/Neet,"Feb. 2, 2025, 11:28 a.m.",Trainee Faculty,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",720000.0,540000.0,720000.0,540000.0,"Rourkela, Jharsuguda",INR,Teaching/Academic,['trainee faculty'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['Rourkela', 'Jharsuguda']","['Feb', '2', '2025']",Feb,2,2025,< 10 LPA,< 10 LPA,< 10 LPA
Hcl Tech,"Feb. 2, 2025, 2:51 p.m.","AI / Python, Full Stack, Data Sciences & Machine Language, Cyber Security Risk Management",6.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",1800000.0,,1800000.0,,Bangalore,INR,Software/Quant Developer,"['ai / python', 'full stack', 'data sciences & machine language', 'cyber security risk management']","['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Bangalore'],"['Feb', '2', '2025']",Feb,2,2025,10-20 LPA,10-20 LPA,
Easy Insights,"Feb. 3, 2025, 7:14 p.m.",Data Engineer,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",800000.0,800000.0,800000.0,800000.0,Delhi,INR,Data Science/AI,['data engineer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Delhi'],"['Feb', '3', '2025']",Feb,3,2025,< 10 LPA,< 10 LPA,< 10 LPA
Easy Insights,"Feb. 3, 2025, 7:17 p.m.",Product Marketing Associate,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",800000.0,800000.0,800000.0,800000.0,Delhi,INR,Business/Product Analyst,['product marketing associate'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Delhi'],"['Feb', '3', '2025']",Feb,3,2025,< 10 LPA,< 10 LPA,< 10 LPA
Easy Insights,"Feb. 3, 2025, 7:18 p.m.",Frontend Developer,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",800000.0,800000.0,800000.0,800000.0,Delhi,INR,Software/Quant Developer,['frontend developer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Delhi'],"['Feb', '3', '2025']",Feb,3,2025,< 10 LPA,< 10 LPA,< 10 LPA
Nihilent,"Feb. 4, 2025, 1:05 p.m.",Cloud Engineer,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",1000000.0,1000000.0,1000000.0,1000000.0,,INR,Software/Quant Developer,['cloud engineer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['Feb', '4', '2025']",Feb,4,2025,10-20 LPA,10-20 LPA,10-20 LPA
Nihilent,"Feb. 4, 2025, 1:05 p.m.",Data Engineer,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",1000000.0,1000000.0,,,,INR,Data Science/AI,['data engineer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['Feb', '4', '2025']",Feb,4,2025,10-20 LPA,10-20 LPA,10-20 LPA
Nihilent,"Feb. 4, 2025, 1:05 p.m.",AI/ML Engineer,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",1000000.0,1000000.0,1000000.0,1000000.0,,INR,Data Science/AI,['ai/ml engineer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['Feb', '4', '2025']",Feb,4,2025,10-20 LPA,10-20 LPA,10-20 LPA
Ideametrics,"Feb. 4, 2025, 2:50 p.m.",Design and Simulation Engineer,6.5,idd,mec,,,600000.0,600000.0,Kolhapur,INR,Other,['design and simulation engineer'],['mec'],['idd'],['Kolhapur'],"['Feb', '4', '2025']",Feb,4,2025,,,
Ideametrics,"Feb. 4, 2025, 2:50 p.m.",R&D Engineer- New Product Development,6.5,"btech, idd","[['btech', 'cse', 'mec', 'met'], ['idd', 'cse', 'mec', 'met', 'mst']]",700000.0,700000.0,800000.0,800000.0,"Kolhapur, Maharashtra",INR,Supply_chain/R&D,['r&d engineer- new product development'],"[""[['btech'"", ""'cse'"", ""'mec'"", ""'met']"", ""['idd'"", ""'cse'"", ""'mec'"", ""'met'"", ""'mst']]""]","['btech', 'idd']","['Kolhapur', 'Maharashtra']","['Feb', '4', '2025']",Feb,4,2025,< 10 LPA,< 10 LPA,< 10 LPA
Beltech Ai Private Limited,"Feb. 4, 2025, 6:12 p.m.",Data Scientist,0.0,"btech, idd","[['btech', 'cer', 'che', 'civ', 'cse', 'ece', 'eee', 'mec', 'met', 'min', 'mst', 'phe'], ['idd', 'apd', 'bce', 'bme', 'cer', 'chy', 'civ', 'cse', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']]",1500000.0,1500000.0,,,Bengaluru,INR,Data Science/AI,['data scientist'],"[""[['btech'"", ""'cer'"", ""'che'"", ""'civ'"", ""'cse'"", ""'ece'"", ""'eee'"", ""'mec'"", ""'met'"", ""'min'"", ""'mst'"", ""'phe']"", ""['idd'"", ""'apd'"", ""'bce'"", ""'bme'"", ""'cer'"", ""'chy'"", ""'civ'"", ""'cse'"", ""'eee'"", ""'mat'"", ""'mec'"", ""'met'"", ""'min'"", ""'mst'"", ""'phe'"", ""'phy']]""]","['btech', 'idd']",['Bengaluru'],"['Feb', '4', '2025']",Feb,4,2025,10-20 LPA,10-20 LPA,10-20 LPA
Bharat Electronics,"Feb. 4, 2025, 10:11 p.m.","R&D, Production",0.0,btech,"civ, mec",1250000.0,,,,"Ghaziabad, Panchkula",INR,Supply_chain/R&D,"['r&d', 'production']","['civ', 'mec']",['btech'],"['Ghaziabad', 'Panchkula']","['Feb', '4', '2025']",Feb,4,2025,10-20 LPA,10-20 LPA,
Axis Iit/Neet,"Feb. 5, 2025, 11:17 p.m.",Marketing(Marketing and Management),6.5,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",720000.0,540000.0,720000.0,540000.0,"Rourkela, Jharsuguda",INR,Business/Product Analyst,['marketing(marketing and management)'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['Rourkela', 'Jharsuguda']","['Feb', '5', '2025']",Feb,5,2025,< 10 LPA,< 10 LPA,< 10 LPA
Oil India Limited,"Feb. 6, 2025, 3:59 p.m.",GET (core),6.5,btech,"civ, eee",2000000.0,1850000.0,,,,INR,Core_Engineering,['get (core)'],"['civ', 'eee']",['btech'],[],"['Feb', '6', '2025']",Feb,6,2025,20-30 LPA,20-30 LPA,10-20 LPA
C2L Biz Solutions Pvt Ltd,"Feb. 6, 2025, 4:05 p.m.",Trainee Solution Architect,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",600000.0,600000.0,,,"Mumbai, Pune",INR,Core_Engineering,['trainee solution architect'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['Mumbai', 'Pune']","['Feb', '6', '2025']",Feb,6,2025,< 10 LPA,< 10 LPA,< 10 LPA
Bharat Electronics,"Feb. 7, 2025, 12:27 p.m.",Probationary Engineer (E-II),5.5,btech,"civ, cse, ece, mec",1300000.0,,,,,INR,Other,['probationary engineer (e-ii)'],"['civ', 'cse', 'ece', 'mec']",['btech'],[],"['Feb', '7', '2025']",Feb,7,2025,10-20 LPA,10-20 LPA,
